#OTU ID	CKqc1	CKqc2	CKqc3	CKqc4	CKqc5	CKqc6	CKmc1	CKmc2	CKmc3	CKmc4	CKmc5	CKmc6	CKhc1	CKhc2	CKhc3	CKhc4	CKhc5	CKhc6	0hqc1	0hqc2	0hqc3	0hqc4	0hqc5	0hqc7	0hmc1	0hmc2	0hmc3	0hmc4	0hmc5	0hmc7	0hhc1	0hhc2	0hhc3	0hhc4	0hhc5	0hhc7	3hqc1	3hqc2	3hqc3	3hqc4	3hqc5	3hqc6	3hmc1	3hmc2	3hmc3	3hmc4	3hmc5	3hmc6	3hhc1	3hhc2	3hhc3	3hhc4	3hhc5	3hhc6	6hqc1	6hqc2	6hqc3	6hqc4	6hqc5	6hqc6	6hmc1	6hmc2	6hmc3	6hmc4	6hmc5	6hmc6	6hhc1	6hhc2	6hhc3	6hhc4	6hhc5	6hhc6	9hqc1	9hqc2	9hqc3	9hqc4	9hqc5	9hqc6	9hmc1	9hmc2	9hmc3	9hmc4	9hmc5	9hmc6	9hhc1	9hhc2	9hhc3	9hhc4	9hhc5	9hhc6	12hqc1	12hqc2	12hqc3	12hqc4	12hqc5	12hqc6	12hmc1	12hmc2	12hmc3	12hmc4	12hmc5	12hmc6	12hhc1	12hhc2	12hhc3	12hhc4	12hhc5	12hhc6	24hqc1	24hqc2	24hqc3	24hqc4	24hqc5	24hqc6	24hmc1	24hmc2	24hmc3	24hmc4	24hmc5	24hmc6	24hhc1	24hhc2	24hhc3	24hhc4	24hhc5	24hhc6	48hqc1	48hqc2	48hqc3	48hqc4	48hqc5	48hqc6	48hmc1	48hmc2	48hmc3	48hmc4	48hmc5	48hmc6	48hhc1	48hhc2	48hhc3	48hhc4	48hhc5	48hhc6	72hqc1	72hqc2	72hqc3	72hqc4	72hqc5	72hqc6	72hmc1	72hmc2	72hmc3	72hmc4	72hmc5	72hmc6	72hhc1	72hhc2	72hhc3	72hhc4	72hhc5	72hhc6	CKT1	CKT2	CKT3	CKT4	CKT5	CKT6	0hT1	0hT2	0hT3	0hT4	0hT5	0hT7	3hT1	3hT2	3hT3	3hT4	3hT5	3hT6	6hT1	6hT2	6hT3	6hT4	6hT5	6hT6	9hT1	9hT2	9hT3	9hT4	9hT5	9hT6	12hT1	12hT2	12hT3	12hT4	12hT5	12hT6	24hT1	24hT2	24hT3	24hT4	24hT5	24hT6	48hT1	48hT2	48hT3	48hT4	48hT5	48hT6	72hT1	72hT2	72hT3	72hT4	72hT5	72hT6	6hG1	6hG2	6hG3	6hG4	6hG5	6hG6	6hJ1	6hJ2	6hJ3	6hJ4	6hJ5	6hJ6	6hS1	6hS2	6hS3	6hS4	6hS5	6hS6	6hW1	6hW2	6hW3	6hW4	6hW5	6hW6	6hX1J	6hX2J	6hX3J	6hX4J	6hX5J	6hX6J	24hG1	24hG2	24hG3	24hG4	24hG5	24hG6	24hJ1	24hJ2	24hJ3	24hJ4	24hJ5	24hJ6	24hS1	24hS2	24hS3	24hS4	24hS5	24hS6	24hW1	24hW2	24hW3	24hW4	24hW5	24hW6	24hX1J	24hX2J	24hX3J	24hX4J	24hX5J	24hX6J
ASV_11	1	1	21	0	4	0	0	9	49	1	1	3	0	0	0	1	3	9	3	1	4	6	0	3	1	0	49	2	16	5	13	2	11	8	3	1	18	0	0	5	8	5	0	5	1	29	3	37	4	5	2	80	28	153	11	16	8	24	6	15	65	12	4	31	0	9	27	5	11	5	24	20	8	29	8	25	10	69	8	20	8	1	16	21	4	239	4	205	128	288	0	184	707	72	8	20	1	270	113	14	6	19	16	6853	2210	583	31	233	7	35	3	10	3	10	7	13	5	15	25	49	16	433	336	299	5490	50	0	0	3	4	3	2	2	11	1	2	5	0	93	25	36	57	16	19	0	2	65	12	1	0	0	2	4	5	6	0	11	69	382	372	491	309	36	73	97	163	70	199	47	126	192	17	22	25	14	8	53	1054	12	43	25	33	17	23	94	113	228	812	374	167	381	1762	14	23	3828	1661	277	992	308	948	176	50	662	69	27	91	50	45	17	13	24	21	539	83	84	119	1	0	1	3	1	17	0	2	1	239	2	0	1	220	3	0	4	323	6897	4134	812	7181	6691	3474	140	1	358	98	0	0	0	5	0	74	1250	78	1	1093	3	266	408	2	33	0	0	77	174	463	1880	7218	2722	1750	8966	3290	0	0	0	0	0	0
ASV_12	123	94	64	85	46	100	65	75	49	90	79	17	990	351	239	897	1174	1097	29	18	41	111	115	94	60	44	109	144	96	120	2758	3313	2343	3616	3123	3386	16	43	155	71	40	39	43	66	81	94	79	74	1861	2220	2895	2905	3447	3785	46	64	70	53	26	69	68	39	33	104	41	51	3058	1977	3545	1361	1307	3721	106	235	40	78	85	48	63	43	15	41	122	45	1036	1479	394	1701	1125	2109	59	46	132	52	85	75	91	53	73	51	49	38	678	653	1775	1261	472	1284	100	89	8	23	83	134	51	23	30	35	36	262	278	1614	91	658	1025	17	40	80	75	72	103	49	2451	1705	2075	2653	746	1533	1434	145	3639	1286	1303	2516	47	41	14	33	49	34	2928	2937	831	2405	3566	1003	1577	1630	1907	1184	1910	1457	169	76	77	105	95	113	1554	507	208	13	40	15	2290	9	426	708	160	29	102	53	73	16	465	303	35	106	175	63	108	205	124	13	92	252	70	199	287	230	246	91	326	238	63	466	63	274	101	136	347	13	707	148	90	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0
ASV_13	0	0	1	1	0	3	0	3	1	1	3	0	2	0	1	1	0	3	1	1	1	2	1	2	3	0	3	3	1	1	0	20	5	2	2	2	0	2	0	3	0	2	0	2	2	3	0	4	1	3	3	7	1	2	1	3	0	1	1	2	2	2	1	1	1	1	7	1	1	2	2	2	0	0	0	1	2	0	0	0	0	0	0	1	5	0	1	1	1	2	3	2	1	0	1	0	2	5	1	1	0	2	1	2	2	1	0	0	0	0	547	57	11	4	3	0	5181	28	0	172	0	0	35	18	3	0	1581	0	3	0	1599	11	81	0	4	4	629	6	54	3	3	4	1178	1	1	3	50	2	2	1	1	4	53	2	1	3	6	3	21	0	1	2	2	1	2	0	2	0	1	46	173	295	111	82	2	3	75	57	49	129	1630	531	458	315	216	1357	9	26	23	294	1580	14	4	242	3	2239	376	52	30	656	193	1676	417	1429	702	190	30	143	42	52	1872	740	153	1511	1483	200	12	2	1	1	4	7	2	2	0	0	0	78	1	1	0	1	12	0	478	18	25	95	131	144	0	0	0	66	0	32	42	4	994	70	1	5	9	1	5603	2691	261	149	1	0	462	123	1958	46	19	5	15	7	15	63	0	0	1	0	1	0
ASV_14	29	23	8	19	3	19	10	17	6	36	18	8	0	0	0	1	0	0	7	6	2	15	28	20	28	13	20	14	5	24	0	1	0	2	0	0	5	14	11	25	13	13	3	26	13	9	12	11	1	1	1	1	1	1	7	16	14	12	6	13	29	7	10	37	20	10	0	0	1	0	1	0	11	22	5	15	7	22	15	5	2	1	23	9	0	0	0	0	0	0	13	16	17	15	22	19	35	12	25	12	5	9	0	0	2	1	0	1	22	11	7	4	13	26	10	8	7	4	4	48	0	0	0	0	0	0	7	9	8	12	22	10	0	0	2	0	1	0	0	0	1	0	0	0	17	14	19	5	10	5	0	0	0	0	3	0	2	1	0	0	1	0	1	0	0	0	0	1	1	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	224	462	470	1249	802	3868	12	12	1086	120	171	9	5	14	770	1	1633	1	1	0	0	1	2	12	0	0	0	0	0	1317	66	58	1472	495	1117	404	1110	1	79	105	19	435	3838	1642	7	352	389	0	2	0	0	0	4	1	0	0	0	0	0
ASV_15	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	1	2	1	5	5	3	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	277	323	331	2203	862	2318	269	14	10	49	517	1093	903	1835	555	1066	483	2	0	0	1	2	0	0	0	0	0	0	0	800	29	93	1379	1135	1705	918	594	17	266	341	426	807	222	272	143	634	1253	1	1	0	0	0	0	0	0	0	0	0	0
ASV_16	0	0	6	0	5	1	77	4	1	7	3	8	0	1	1	1	3	11	0	0	7	0	5	2	0	2	16	4	13	0	18	14	6	1	2	9	1	3	1	6	3	0	0	12	3	379	1	0	6	8	7	168	25	41	5	42	39	2	9	7	16	19	40	6	0	5	55	25	15	6	8	12	19	50	8	49	3	1	4	21	9	13	39	2	31	140	8	58	258	16	5	2	214	2	2	48	2	11	14	6	2	5	31	11	239	11	32	210	5	1	7	18	0	9	15	6	6	46	3	82	13	100	7056	668	102	2161	20	2	1	0	0	216	0	22	9	9	1	45	16	146	5	6	7	113	0	8	29	2	1	0	2	9	6	6	10	1	104	157	89	167	189	106	34	26	36	31	28	140	133	164	695	17	49	15	12	16	549	151	70	11	50	168	92	18	125	94	283	327	218	70	273	976	36	13	277	220	224	510	574	210	181	114	474	520	43	62	85	137	52	1169	542	90	128	340	344	165	1	2	0	2	1	0	12	695	9	12	14	11	1387	6986	86	714	1248	1655	242	2038	1629	217	215	249	1	0	462	0	31	0	0	3	19	63	25	1	1	2	27	1	40	116	2734	444	8	558	87	811	333	172	114	142	176	169	0	0	0	0	0	0
ASV_17	0	0	5	10	16	0	24	19	19	0	6	0	1	4	2	0	5	4	0	0	1	0	0	0	0	0	6	3	7	13	0	5	2	1	0	0	27	1	0	1	4	0	0	11	3	6	20	4	9	12	9	8	19	25	19	1	20	12	1	7	39	1	22	4	3	0	17	1	5	6	12	0	0	3	0	5	2	0	0	11	4	0	8	0	2	40	2	11	21	1	15	0	17	1	0	0	2	0	1	0	2	1	128	11	16	6	5	46	8	1	0	2	0	0	23	0	3	0	1	7	5	11	622	18	42	15	3	2	2	2	3	1034	0	16	15	8	0	121	12	155	7	2	4	364	2	0	0	3	1	1	7	3	0	1	0	2	18	21	21	15	24	7	213	103	171	105	108	99	620	95	211	57	209	19	23	60	215	65	95	166	52	176	380	262	149	196	67	148	64	25	121	772	117	11	282	123	133	220	739	90	239	16	146	67	26	140	144	160	215	4687	543	25	55	77	63	40	7	21	4	1	2	2	12	23	910	13	6	6	2881	104	3616	1282	2789	12	148	47	320	212	258	142	3	0	4	0	67	0	41	1	29	4	18	4	2	1	160	3	3	4	3495	1548	1592	276	98	199	122	44	38	18	80	31	0	0	0	0	0	1
ASV_18	0	151	410	6	248	216	162	205	1541	14	479	7	2	14	75	2	36	108	0	1	3	0	5	1	2	2	10	0	5	0	1	44	1	22	1	2	87	7	0	3	1	4	2	34	0	7	4	2	158	41	2	47	30	184	116	1	13	3	5	7	630	10	4	0	7	1	156	51	20	9	12	21	4	0	0	13	2	0	4	7	5	2	34	0	12	31	17	35	17	20	75	1	4	2	7	1	26	1	0	0	0	1	188	92	48	21	12	118	2	3	2	1	5	10	1	3	0	8	5	96	13	15	71	105	41	52	2	5	2	3	1	2	1	3	0	2	0	7	21	41	36	19	14	34	2	4	1	1	2	1	11	26	3	5	6	0	19	22	31	21	23	39	8669	10344	9301	4554	8428	3283	111	689	402	23	203	37	226	193	357	193	39	126	47	64	81	45	41	55	87	140	202	74	85	94	388	10	57	22	49	121	215	80	127	26	273	141	17	55	67	51	343	12	199	4	216	234	190	185	20	19	17	21	0	3	2656	79	5	3	0	1	5	9	2	255	0	4	34	139	182	51	60	61	0	0	147	0	0	0	6	3	2	2	33	7	0	0	3	0	0	51	2	1	4	1	11	1	152	19	61	72	11	105	0	0	0	0	0	0
ASV_19	0	0	44	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	1	0	2	2	0	6	0	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	2	4	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	9	23	0	0	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	2	17	1	23	2	13	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	1	8	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	657	4	5	103	68	687	156	271	3	2	355	553	79	409	551	572	1	1	0	0	0	0	1	320	584	95	1027	84	375	1255	42	28	54	77	91	1319	195	11	6	1185	340	245	8	58	399	31	1	0	0	0	0	0	0	2324	943	197	1375	1807	1653
ASV_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6274	2954	4730	4811	4663	4060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	9	74	10	14	17	12
ASV_21	0	0	1	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	16	0	3	6	0	0	7	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1233	0	10	0	0	1	14	0	4	0	1	2	8	0	0	1	0	0	0	0	7	0	0	0	2	0	4	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	0	22	0	0	0	0	0	1	3	2	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	142	0	12	2	0	0	0	2	4	0	1	0	0	0	0	0	0	1	8	1	0	0	2	8	0	0	0	0	0	2	60	16	1	0	0	9	0	1	0	1	1	1	5	0	0	4	0	37	84	12	0	5	12	7	0	28	140	20	27	5	12	6	0	1	3	0	0	1	1	1	0	0	135	0	0	0	2	3	3	7146	7172	8	2	2	50	1300	87	67	2	0	0	1	1	5	1	0	0	0	0	0	0	0	0	72	1	0	0	3	100	532	273	302	10	8	2	9	7	37	139	1	0	0	0	27	5	0	0	0	0	0	0	0	1	2	0	0	0
ASV_22	1	27	62	4	46	3	11	11	253	60	33	5	0	0	1	3	7	17	2	0	4	5	1	5	0	1	1	8	7	2	12	13	0	22	1	0	37	13	0	1	0	3	1	6	2	4	0	0	17	12	2	13	13	65	51	14	0	17	1	23	49	8	2	13	0	6	34	13	11	1	22	13	4	53	30	183	7	58	0	13	24	6	13	7	14	136	7	628	113	149	16	53	1937	62	249	363	0	49	17	4	22	26	36	1386	1329	285	107	721	8	31	3	30	3	7	4	16	1	38	3	44	18	230	345	1251	504	99	3	13	1	4	1	7	1	28	0	5	1	1	3	81	4	79	2	10	0	1	11	40	3	2	1	4	1	16	9	0	7	21	144	196	448	48	318	177	178	331	93	454	68	88	96	17	24	68	18	14	28	104	6	31	11	29	18	13	67	157	46	135	122	115	84	244	23	4	998	341	258	1167	178	323	94	108	130	333	5	77	18	59	22	7	46	10	111	135	93	120	42	47	0	1	1	35	0	181	2	414	0	1	2	216	5	56	3	0	1565	2146	614	3210	4148	1284	0	107	273	8	0	47	0	14	20	203	213	55	2	1195	3	0	2	82	3	1	71	451	54	460	1767	2407	1243	7126	751	7048	0	0	0	0	0	0
ASV_23	0	4	0	11	0	9	1	0	0	6	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	1	4	0	0	1	0	0	0	0	0	0	8	1	3	0	0	1	0	0	0	1	0	0	0	0	1	0	2	1	1	1	2	0	0	0	0	2	0	0	3	2	3	0	3	2	0	1	5	0	0	3	0	0	0	0	3	0	0	0	0	2	0	0	0	1	2	1	1	1	3	0	0	0	0	1	0	0	0	0	0	0	3	4	0	1	1	3	0	0	0	0	1	7	0	0	0	0	0	0	0	0	17	0	5	0	0	0	1	0	2	1	0	0	0	0	0	0	0	3	2	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	232	192	168	2681	1032	571	460	410	5	281	284	3	2	7	2	2	1035	0	0	0	0	0	0	0	0	0	0	0	0	733	13	6	1557	866	1155	418	3	15	0	229	3	97	11	38	13	421	471	0	0	0	0	0	0	0	0	0	0	0	0
ASV_24	0	0	0	0	0	0	1	0	5	1	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	2	0	3	8	3	1	3	0	2	1	0	8	0	0	3	0	0	0	5	7	22	1	2	22	6	14	19	3	23	0	1	6	1	0	0	1	0	7	0	1	0	8	1	3	3	4	2	0	0	0	0	0	0	0	1	0	0	0	1	1	1	2	2	1	0	7	4	0	0	0	0	17	3	0	0	0	0	604	2	2	2	0	2	0	0	4	3	0	0	8	2	4	3	0	11	1	1	8	8	7	6	5	0	109	8	14	38	14	23	122	70	14	70	17	28	18	109	14	120	0	8	0	0	1	0	3	27	3	19	9	4	4	12	5	5	11	39	75	24	18	78	19	109	740	48	83	55	47	31	492	30	842	540	56	43	33	42	59	32	65	45	89	138	37	37	89	100	2517	155	55	54	59	60	821	477	2882	118	508	193	485	3028	15392	3766	1465	3523	265	406	273	448	223	2038	0	0	0	0	0	0	1	2	1	1	1	2	453	55	1	0	412	2	4	5	138	6	5	2	0	0	106	12	0	0	0	0	35	0	0	0	0	0	109	1	0	0	547	2	9	36	21	0	3	0	9	2	7	9	0	0	0	0	0	0
ASV_25	908	494	475	707	183	158	164	294	60	953	68	109	10	1	7	12	15	10	70	72	145	447	105	204	106	90	209	132	129	276	37	34	25	49	52	44	79	116	264	118	87	125	39	72	101	125	67	56	15	35	29	33	48	54	90	127	71	126	72	52	120	99	25	91	50	28	72	42	73	18	40	57	102	806	45	245	153	307	52	89	15	42	97	58	31	33	1	22	31	53	84	155	508	162	247	827	194	47	66	75	60	96	13	8	20	15	5	14	267	453	23	76	319	254	138	13	58	64	39	846	4	16	0	6	8	0	50	127	532	276	290	151	14	28	29	184	15	20	38	3	38	13	16	23	263	142	285	103	65	78	21	55	8	22	18	4	22	33	42	14	24	29	2	3	1	0	3	1	16	6	5	1	0	0	19	0	7	5	0	1	3	0	0	0	5	1	1	1	2	0	0	0	0	0	0	2	0	1	1	4	5	3	0	2	0	5	1	4	0	0	1	0	4	0	4	4	28	37	1	0	15	87	2	2	3	1	0	475	2	1	720	1	3	1	0	0	0	0	1	0	2048	1762	515	595	1300	2392	289	4	99	69	32	123	5	1013	1	0	1	4	1	1	1	146	1	0	0	0	0	0	0	0	121	398	314	8	942	116
ASV_26	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	2	0	0	2	1	0	1	2	1	0	0	3	0	7	4	0	0	4	1	3	0	3	1	1	20	1	0	0	1	0	40	0	0	2	8	3	13	29	0	1	1	5	767	6	0	4	0	4	23	2	3	6	0	0	12	0	129	62	20	12	270	8	472	26	4	10	79	0	184	6	21	25	146	39	0	41	46	116	2	0	0	153	13	30	3	4	1	5	125	7	6	35	14	244	11	25	7	122	108	13	23	11	2	182	9	7	7	16	26	0	1	5	64	10	44	65	2	12	14	2	18	28	5	7	3	83	29	33	0	7	21	0	28	1	0	2	15	11	13	0	1	41	22	10	61	4	5	0	0	0	0	3	7	113	178	20	16	8	23	62	262	416	1657	25	802	51	303	5924	390	35	52	113	155	32	146	389	21	122	150	98	92	64	51	655	81	91	71	54	28	42	20	143	97	30	20	537	145	75	76	114	1	2	1	5	86	0	5	266	221	547	2859	823	5	3	3	132	4	0	3	1	1	0	1	4	0	3	0	103	73	0	61	0	294	97	43	0	976	2	151	640	1686	375	1	3	823	5	67	74	1	1	4	2	0	0	0	96	0	120	239	0
ASV_27	1	23	22	1	32	5	14	41	98	54	18	2	0	2	2	0	5	5	4	2	0	2	3	1	3	0	13	2	9	6	131	51	1	10	2	3	170	12	1	12	1	2	3	78	5	110	4	11	67	316	9	344	22	71	16	17	38	12	10	15	39	2	35	14	4	11	26	9	20	6	12	10	2	34	21	65	13	28	9	10	47	28	21	5	45	304	15	319	182	20	15	17	106	1	57	16	8	18	8	5	9	18	528	826	145	18	66	1193	6	5	1	11	0	6	9	7	0	4	0	37	60	48	571	524	36	647	35	4	1	0	1	0	4	13	3	8	6	2	28	443	4	8	5	13	1	0	5	6	14	1	8	20	4	21	8	2	22	26	16	56	25	19	426	602	380	761	391	479	129	186	460	58	489	112	265	1558	705	1454	102	727	52	168	214	198	62	63	242	328	97	124	149	57	272	52	184	39	86	485	392	139	232	61	177	249	41	106	52	137	1539	46	207	67	47	569	121	100	35	24	1	4	4	45	4	110	502	4	54	1	68	441	6	146	88	795	314	2819	1850	583	528	700	1	0	805	0	25	1	55	0	7	2	12	1	0	2	96	2	0	15	178	1	1	59	13	849	1098	237	427	830	69	1380	0	101	0	0	0	245
ASV_28	8	6	46	46	35	46	287	2	5	55	59	541	16	40	426	180	42	310	2	0	3	3	5	1	7	2	2	3	2	0	1	0	4	0	0	0	14378	4	4	2	1	1	1873	1	0	2	0	1	8328	2	0	1	2	1	1	7	27	12	3	6	4	3	11	3	1	0	2	2	0	1	3	1	6	4	8	61	5	5195	1	0	8	2	0	168	2	3	6	689	8	216	7	6	5	986	26	3281	4	6	1	74	1	131	3	2	2	245	36	493	13	244	7	4	13	545	27	61	2	2	3	78	157	562	1	63	790	17	5	6	1	3	3	2	1	5	1	2	2	1	50	11	4	0	1	1	0	0	248	3	9	5	0	4	6	2	4	1	86	2526	423	75	532	1010	2	1	1	3	3	2	4	8	5	0	0	0	12	0	1	0	2	0	1	0	0	0	0	1	0	2	0	0	0	3	1	0	1	0	6	1	0	0	1	0	5	313	0	0	0	0	1	0	0	0	0	0	0	0	31	12	3	3	1	8	0	0	0	43	0	0	0	0	0	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	14	3	2	5	550	62	0	1	0	0	0	327	0	0	0	0	1	79	0	0	0	0	0	0	0	0	0	0	0	0
ASV_29	0	7	1	0	11	2	0	1	22	2	8	1	0	0	0	1	5	0	0	1	10	0	0	3	1	0	32	0	2	3	7	9	6	1	0	2	113	6	0	2	2	3	3	2	9	17	1	7	33	3	1	35	8	22	4	4	1	3	6	24	7	4	3	2	7	10	5	5	13	1	5	13	1	247	197	94	8	448	6	75	286	8	19	68	21	55	38	248	128	413	11	28	1322	31	76	46	10	59	54	5	12	21	572	1291	3094	477	71	866	10	25	2	2	0	1	4	40	2	10	3	19	6	587	74	175	135	21	3	22	3	0	0	3	2	20	2	1	2	0	3	82	8	21	15	12	1	1	4	2	1	1	0	0	0	0	0	1	14	6	11	6	10	85	51	63	82	79	58	102	83	41	456	21	21	37	273	14	689	1089	12	19	9	43	24	16	45	206	395	843	1198	275	491	363	213	27	3481	351	337	863	114	1491	80	130	582	302	29	150	28	43	18	23	17	19	17	16	15	163	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	73	2	2	184	448	180	210	366	5617	0	0	37	0	0	0	0	3	1	30	42	0	0	1	1	2	49	126	0	63	0	84	36	408	182	5032	172	471	389	1421	0	0	0	0	0	0
ASV_30	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	3	7	0	0	0	11	1	0	0	0	0	0	0	0	2	1	4	0	4	3	0	1	0	0	0	1	0	0	0	0	0	8	1	1	3	19	8	12	0	0	0	0	2	0	0	0	0	3	0	0	6	6	3	12	28	6	3	2	0	0	10	1	2	5	0	0	12	4	14151	792	2	15	3866	94	0	0	0	3	0	0	0	1	0	0	0	0	15	7	4	111	7	5	0	0	0	0	0	0	0	0	0	0	0	1	3	95	12	6	13	21	3	2	2	1	3	3	6	10	7	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	14	25	0	0	0	1	0	0	0	0	0	0	0	0	52	0	0	0	3	35	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	2	5660	19	0	0	0	0	24	6	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_31	108	98	63	68	38	165	30	123	24	43	46	25	14	7	9	26	37	25	21	13	42	78	72	63	15	27	92	41	101	81	193	694	253	519	284	340	14	25	117	42	23	29	20	47	36	51	45	37	274	394	199	250	214	615	18	64	40	82	22	46	27	20	13	73	21	20	315	226	480	57	151	528	61	109	27	51	30	48	39	21	1	14	81	6	104	83	38	124	126	188	42	40	92	21	55	176	162	21	47	11	33	26	65	35	144	79	36	142	59	59	9	13	71	202	22	17	13	27	20	160	13	62	11	53	91	8	25	39	102	24	72	48	257	251	264	510	148	245	105	10	21	50	54	116	38	25	26	14	36	26	115	742	74	176	340	45	57	119	134	78	91	159	26	20	16	36	24	30	117	47	57	3	4	3	128	3	71	73	10	12	10	10	13	4	46	43	16	10	20	10	22	38	11	1	20	21	16	33	27	19	31	13	27	46	11	54	13	44	15	25	43	6	105	20	12	75	30	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	13	15	15	14	3	24	2431	1055	1793	355	1966	4838	40	4	30	97	0	25	2	0	0	63	0	0	0	0	0	0	0	0	3	4	6	8	7	14	263	80	524	16	490	502
