Enzyme_ID	CKmc1	CKmc2	CKmc3	CKmc4	CKmc5	CKmc6	0hmc1	0hmc2	0hmc3	0hmc4	0hmc5	0hmc7	12hmc1	12hmc2	12hmc3	12hmc4	12hmc5	12hmc6	48hmc1	48hmc2	48hmc3	48hmc4	48hmc5	48hmc6
E1343	18	32	34	27	11	17	11	16	0	0	1	28	0	0	1	2	3	3	4	16	4	14	10	3
E1344	3	9	16	10	1	15	2	1	1	8	0	28	1	0	2	7	11	1	4	4	5	7	13	6
E1345	3	11	6	1	4	9	8	1	0	0	10	13	0	1	2	1	2	8	8	2	8	7	3	1
E1346	8	18	32	12	5	27	4	2	2	3	4	22	4	0	3	14	7	8	9	4	12	8	8	9
E1347	16	41	65	43	4	41	16	14	8	9	18	61	5	4	21	16	26	12	24	46	22	35	27	32
E1348	17	22	16	8	2	6	0	1	2	0	0	16	0	0	0	0	6	0	4	2	2	4	3	3
E1349	66	78	80	55	74	90	9	25	5	6	18	124	4	0	12	18	15	14	24	24	15	37	19	18
E1350	71	93	166	62	62	87	28	32	20	14	36	143	12	12	61	29	26	30	44	42	41	46	52	19
E1351	37	46	73	59	24	72	8	5	9	7	8	83	21	5	2	17	18	29	42	18	28	29	14	19
E1352	18	24	35	13	12	32	26	4	9	4	6	51	8	4	12	13	26	5	18	26	18	29	17	15
E1353	102	236	231	150	71	195	40	72	36	26	29	269	34	11	54	56	59	59	152	124	108	156	154	94
E1354	50	82	114	62	35	114	33	40	13	6	41	124	37	28	34	23	30	52	37	43	31	32	42	47
E1355	12	15	17	15	10	19	16	10	1	0	8	37	10	0	9	15	7	10	7	13	8	14	10	9
E1356	36	52	85	43	12	66	6	11	15	7	10	78	6	10	9	15	12	13	45	31	38	49	32	19
E1357	25	48	45	51	13	54	0	2	21	1	0	54	11	0	0	15	11	8	19	31	19	31	22	21
E1358	4	13	13	16	4	17	0	0	2	0	0	35	0	0	0	4	0	0	3	4	6	5	2	3
E1359	39	74	103	35	20	70	29	38	6	11	19	96	13	15	19	24	25	11	29	29	35	49	42	18
E1360	51	39	66	47	34	59	17	12	4	2	1	95	15	0	18	16	19	7	46	30	19	34	21	24
E1361	6	8	12	0	2	4	4	9	0	7	5	1	2	0	1	1	3	0	2	2	4	1	2	2
E1362	22	42	37	33	27	48	14	17	3	13	9	46	9	17	12	15	11	28	25	24	24	32	47	9
E1363	5	20	35	17	10	15	10	3	1	11	7	16	7	0	7	23	7	30	10	4	3	10	2	5
E1364	13	18	17	15	6	23	10	7	21	15	6	26	2	0	4	16	8	7	8	12	7	7	6	8
E1365	5	6	9	3	5	10	7	5	2	6	2	7	3	2	3	7	3	6	2	2	10	3	11	3
E1366	17	18	9	14	7	25	1	3	1	4	8	43	7	0	1	4	6	1	8	6	9	8	6	6
E1367	7	16	27	31	5	31	5	17	2	0	3	39	6	0	5	4	8	1	10	6	12	4	5	4
E1368	29	52	48	33	21	76	11	16	11	11	24	55	9	5	9	16	11	11	15	18	25	37	24	11
E1369	32	38	41	21	26	44	18	6	18	4	5	55	13	1	12	12	20	15	5	4	6	9	12	8
E1370	7	1	2	4	2	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1371	21	32	31	36	9	20	6	16	22	4	6	43	2	1	2	2	13	11	15	7	12	7	13	17
E1372	5	11	9	12	0	21	3	0	0	0	0	15	0	0	0	0	1	0	6	2	6	2	9	3
E1373	6	15	21	5	7	11	0	0	2	0	0	18	0	0	1	2	5	0	11	9	9	12	11	8
E1374	3	1	12	2	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1375	4	5	5	3	0	3	0	0	0	0	0	8	0	0	0	0	3	0	3	12	2	4	1	1
E1376	1	3	2	5	10	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
E1377	16	25	71	23	15	27	4	5	4	5	9	33	6	0	8	8	8	4	6	5	13	15	22	12
E1378	7	18	40	15	11	20	9	5	5	5	11	19	5	1	10	11	10	8	9	11	12	14	6	7
E1379	1	2	2	2	6	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1380	8	5	7	5	3	14	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0
E1381	3	1	2	1	4	1	1	1	1	1	0	1	5	0	0	4	3	2	1	0	4	8	3	1
E1382	48	100	178	77	63	112	35	22	22	33	21	137	33	7	27	39	47	27	47	50	49	67	45	33
E1383	5	11	3	12	3	11	3	6	1	4	0	22	3	1	0	6	6	1	11	5	4	4	4	6
E1384	7	2	2	8	1	2	0	0	1	4	1	3	3	0	0	4	2	3	0	0	0	4	0	2
E1385	2	3	3	7	0	4	11	26	0	4	3	23	0	0	4	2	7	0	22	12	12	29	6	5
E1386	2	0	2	6	2	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	2	0	0
E1387	29	66	98	82	29	80	39	34	18	38	37	89	15	23	18	26	30	26	25	28	25	42	23	26
E1388	11	10	33	9	20	48	26	17	6	23	10	38	5	2	19	16	16	8	17	14	15	29	5	7
E1389	16	14	29	31	7	27	4	8	2	4	7	30	4	0	1	8	7	8	18	13	12	12	8	11
E1390	1	3	18	0	4	8	0	0	0	0	0	8	0	0	2	0	7	0	4	11	3	5	7	3
E1391	2	10	1	3	1	8	2	10	4	0	5	5	0	0	1	3	1	2	0	0	0	0	0	0
E1392	5	3	3	3	2	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1393	30	60	58	41	6	57	4	9	6	1	6	84	9	5	3	4	15	13	29	12	22	25	26	10
E1394	1	7	22	5	5	23	2	5	1	0	10	21	5	0	13	6	13	1	6	3	9	5	3	3
E1395	5	8	12	17	3	14	6	2	1	3	3	13	4	6	6	4	12	5	4	3	9	11	7	3
E1396	6	13	32	14	5	19	0	0	1	0	0	33	0	0	1	0	1	0	6	9	17	6	10	8
E1397	29	66	98	82	29	80	39	34	18	38	37	89	15	23	18	26	30	26	25	28	25	42	23	26
E1398	3	16	19	20	7	29	1	3	0	0	3	33	0	0	10	5	11	9	12	12	11	22	10	9
E1399	24	75	45	41	29	44	18	8	9	12	12	70	5	21	15	20	20	15	27	20	40	32	24	17
E1400	14	17	23	17	8	8	0	0	0	3	0	13	0	0	0	0	0	0	0	0	0	0	0	0
E1401	10	29	51	26	35	30	16	17	7	6	5	45	3	4	6	9	10	4	21	17	23	26	30	17
E1402	24	14	45	11	14	24	3	4	11	3	2	17	8	0	0	6	4	2	7	11	1	23	15	4
E1403	13	5	6	8	2	8	0	0	0	0	0	18	0	0	6	1	0	0	1	3	4	5	4	1
E1404	4	3	4	5	3	4	0	4	2	0	0	8	0	0	0	0	2	0	5	4	11	11	8	7
E1405	29	32	77	47	18	53	6	19	22	1	4	76	13	6	4	12	4	9	45	21	24	28	35	32
E1406	10	58	14	18	4	12	0	0	5	5	0	30	1	0	0	6	3	1	17	8	11	7	3	9
E1407	15	15	13	10	3	22	7	6	1	4	6	29	13	3	18	6	6	12	10	10	3	12	16	9
E1408	4	2	21	8	0	15	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
E1409	44	66	102	52	33	70	43	32	11	13	12	113	7	13	15	34	21	30	53	34	31	46	25	21
E1410	11	36	36	37	6	32	10	0	11	14	0	58	6	0	0	2	3	1	13	3	9	6	16	6
E1411	51	66	80	65	21	94	22	17	15	3	9	102	10	3	14	15	19	24	33	25	28	21	33	22
E1412	27	46	16	56	7	56	12	32	3	5	0	61	14	16	6	9	7	4	22	5	13	23	17	1
E1413	51	31	54	25	16	42	5	15	6	7	8	47	5	0	3	5	10	18	11	15	22	19	17	20
E1414	15	30	49	11	10	37	10	6	1	4	10	29	2	8	1	4	7	2	13	12	25	16	2	15
E1415	2	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
E1416	21	46	28	61	9	59	0	0	0	0	0	138	0	0	4	1	6	0	42	14	25	16	9	13
E1417	10	17	31	14	4	11	3	1	3	14	1	19	1	0	0	3	1	2	2	4	13	4	1	2
E1418	11	45	42	49	4	55	12	55	1	35	8	44	7	0	13	12	15	26	78	33	29	66	42	14
E1419	19	33	35	44	14	30	5	1	6	4	8	53	1	0	2	6	9	3	10	19	9	3	17	14
E1420	45	70	104	47	42	53	13	28	10	5	10	68	11	6	32	17	22	10	24	21	18	20	27	20
E1421	5	5	8	4	0	6	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
E1422	28	36	76	14	27	22	10	26	13	16	6	39	9	5	6	6	23	10	14	10	9	24	15	13
E1423	10	5	14	10	13	11	0	0	0	0	0	4	0	0	0	0	2	0	6	6	5	5	12	6
E1424	19	49	74	29	14	35	4	8	2	2	8	50	18	2	10	11	13	4	8	8	9	17	6	15
E1425	5	8	18	13	1	11	17	17	1	20	0	21	5	7	6	7	12	1	38	12	23	43	24	16
E1426	15	21	19	20	23	30	7	5	23	2	1	54	1	0	5	10	4	4	3	13	4	7	9	8
E1427	6	3	7	1	5	2	9	0	1	7	0	4	4	0	0	4	3	6	8	11	6	8	3	5
E1428	12	34	23	30	9	34	8	9	7	12	5	58	11	0	9	11	8	21	5	7	9	11	15	16
E1429	21	29	32	26	7	35	5	12	12	2	2	46	2	0	2	14	9	3	12	13	19	26	17	9
E1430	1	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1431	5	2	9	12	0	19	0	0	0	0	0	3	0	0	4	0	1	0	1	4	1	1	1	2
E1432	3	13	14	7	7	11	0	0	0	0	0	14	0	0	2	0	2	0	2	5	3	6	17	4
E1433	1	1	6	7	0	4	0	0	0	0	0	7	0	0	0	0	2	0	12	0	12	0	0	0
E1434	13	24	32	9	3	14	4	4	4	0	1	24	5	1	4	3	3	1	5	3	3	2	10	10
E1435	2	9	33	19	6	18	7	9	6	0	2	11	1	0	15	7	9	4	2	6	4	5	8	1
E1436	20	27	41	18	7	21	8	4	6	3	2	46	3	26	3	8	4	9	17	25	12	18	13	14
E1437	7	4	23	16	1	8	0	0	0	0	0	21	0	0	0	0	0	0	16	17	10	18	13	5
E1438	12	16	30	8	4	23	7	6	2	14	11	17	4	5	14	7	2	8	13	13	13	22	7	10
E1439	1	5	2	1	5	4	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
E1440	5	2	2	0	3	5	1	1	0	0	5	1	0	4	11	3	2	0	0	0	0	0	0	0
E1441	14	15	18	7	3	8	0	0	7	4	0	12	6	0	0	5	2	3	2	6	3	6	9	4
E1442	2	12	12	11	5	3	2	3	0	0	2	4	0	0	2	1	1	2	6	6	5	10	11	7
E1443	3	8	4	3	1	3	0	0	0	0	0	7	0	0	0	0	5	0	1	1	1	1	3	1
E1444	4	10	5	8	1	4	0	0	0	0	0	8	0	0	0	0	5	0	1	1	1	1	3	1
E1445	19	44	41	29	16	51	13	12	14	1	17	63	6	12	11	15	15	15	14	14	22	16	11	8
E1446	17	31	43	26	5	26	12	10	3	8	2	35	4	0	8	15	9	1	9	16	12	14	19	6
E1447	11	15	14	15	11	26	8	2	16	1	2	18	13	1	2	2	4	8	4	3	6	6	11	2
E1448	1	1	12	32	1	2	6	92	3	17	1	13	1	32	38	0	14	27	118	35	25	146	14	13
E1449	19	10	18	9	7	9	3	0	17	4	0	30	3	0	0	5	5	3	8	11	12	13	7	5
E1450	13	21	19	21	12	13	5	7	8	2	1	25	6	0	6	8	3	5	11	9	6	7	9	6
E1451	5	0	10	1	0	0	0	5	0	4	0	3	1	2	7	0	1	0	0	1	0	1	6	0
E1452	2	3	4	7	0	7	0	3	0	0	0	9	0	2	0	0	0	0	0	3	1	2	7	0
E1453	4	8	5	11	4	11	0	0	0	0	0	9	0	0	0	0	1	0	1	1	1	2	2	2
E1454	20	22	27	28	5	37	1	19	1	6	7	24	6	0	27	5	13	5	12	12	4	16	18	8
E1455	2	6	2	4	1	7	0	0	0	0	0	22	0	0	1	2	6	0	10	2	9	5	3	6
E1456	1	0	4	8	0	12	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1457	12	19	8	3	3	4	0	0	9	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0
E1458	10	9	1	13	0	19	0	0	0	0	0	17	0	0	1	0	2	0	1	5	1	1	11	2
E1459	3	9	6	1	0	2	3	1	0	0	5	4	2	0	4	1	3	3	4	1	5	5	3	2
E1460	4	8	9	17	4	9	0	0	0	0	0	17	0	0	0	0	0	0	2	4	6	16	8	5
E1461	6	17	12	19	1	10	0	13	5	3	4	18	3	0	0	5	4	3	7	11	4	11	10	10
E1462	2	2	5	7	0	13	0	6	0	0	4	4	0	0	0	1	1	0	0	0	0	0	0	0
E1463	15	19	27	21	6	22	6	12	6	11	2	22	5	2	12	6	13	10	18	18	7	19	10	3
E1464	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1465	9	18	32	17	11	24	8	1	13	4	6	36	1	0	1	7	8	10	16	6	14	18	9	8
E1466	9	18	11	23	2	23	6	4	3	2	3	36	3	0	2	2	12	5	10	8	15	10	6	4
E1467	9	8	15	7	6	13	0	0	0	0	0	19	0	0	2	0	6	0	6	4	7	2	9	3
E1468	40	54	101	74	16	91	6	3	3	8	10	96	34	2	6	3	13	9	12	10	5	8	4	4
E1469	16	39	25	38	8	41	4	8	0	0	3	66	0	0	5	1	27	4	29	42	25	23	18	27
E1470	1	5	0	9	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
E1471	4	7	24	14	2	9	0	4	2	3	0	14	4	0	0	2	2	1	3	6	4	7	1	6
E1472	8	14	15	20	10	15	0	0	5	0	0	26	0	0	0	0	1	0	0	0	0	0	0	0
E1473	14	16	24	20	6	24	2	3	2	6	1	34	4	0	3	7	4	3	6	13	3	3	7	4
E1474	14	27	54	30	18	31	7	22	0	5	3	59	0	0	8	1	7	0	46	15	19	43	15	16
E1475	11	36	16	20	9	22	8	17	4	14	9	45	6	9	13	9	16	6	27	18	10	32	21	5
E1476	4	18	19	16	1	7	1	3	8	0	3	17	3	1	3	9	2	5	3	1	2	9	4	1
E1477	9	28	34	19	10	16	13	17	22	0	15	28	4	10	18	11	12	11	17	12	13	14	11	9
E1478	1	1	0	11	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0
E1479	6	5	12	1	1	2	0	0	0	0	0	35	0	0	0	0	8	0	1	7	1	1	2	5
E1480	3	5	7	4	10	7	5	3	0	0	4	3	4	0	2	5	1	4	3	1	1	2	3	1
E1481	3	2	23	13	1	10	0	0	0	0	0	22	0	0	0	0	0	0	0	0	1	0	0	0
E1482	3	1	1	2	6	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0
E1483	4	2	3	3	2	5	1	0	1	4	2	8	3	0	8	3	3	3	0	0	1	3	2	4
E1484	21	26	35	36	6	43	12	40	2	24	7	72	0	0	11	2	17	42	65	38	25	79	26	10
E1485	6	40	70	26	13	37	12	5	1	3	1	52	4	8	5	7	5	6	13	16	12	21	16	16
E1486	15	18	25	11	9	42	2	2	8	0	5	29	2	0	15	1	1	4	7	9	6	12	9	4
E1487	3	8	4	3	1	3	0	0	0	0	0	7	0	0	0	0	5	0	1	1	1	1	3	1
E1488	4	15	16	34	1	16	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	4	0
E1489	6	45	56	32	21	29	11	13	2	6	17	66	7	1	7	3	6	16	12	26	22	30	14	15
E1490	3	3	3	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	3	0	0
E1491	31	33	74	38	7	32	12	19	7	4	10	56	8	0	8	10	7	6	8	11	12	9	11	8
E1492	20	27	25	12	7	13	9	7	1	8	13	23	2	0	14	10	8	9	2	0	10	8	2	3
E1493	18	34	56	42	16	25	17	22	8	20	3	49	2	4	17	22	8	8	14	13	24	31	18	16
E1494	5	14	18	12	17	23	2	4	2	5	8	11	2	0	2	10	7	2	2	4	4	11	7	5
E1495	11	20	33	7	14	20	10	5	1	8	12	19	10	10	9	17	10	5	8	8	6	9	9	6
E1496	347	775	1095	558	290	856	231	241	145	200	197	1004	145	101	229	251	277	208	428	443	396	535	482	397
E1497	28	34	25	24	12	41	9	4	4	26	6	46	2	12	5	13	8	4	12	7	25	16	23	8
E1498	7	20	17	19	11	35	6	11	11	7	5	25	11	32	1	3	8	17	13	16	20	25	10	6
E1499	4	15	12	10	2	36	0	0	2	4	0	30	2	0	0	1	2	5	9	13	5	12	7	3
E1500	0	2	8	0	2	1	2	7	0	0	2	1	0	0	3	6	1	1	0	0	0	0	0	0
E1501	0	1	1	11	0	3	0	3	0	0	0	3	0	0	0	0	0	0	4	0	0	7	1	0
E1502	0	3	2	7	2	13	0	0	0	0	0	12	0	0	0	0	3	3	4	12	12	8	9	7
E1503	0	6	2	4	0	7	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0
E1504	0	8	6	0	0	2	3	3	0	0	5	3	1	0	2	3	1	0	3	1	2	1	1	2
E1505	0	1	0	1	0	0	0	8	0	0	0	0	0	3	0	0	0	0	13	1	2	11	0	0
E1506	0	1	3	0	0	1	2	6	0	0	8	3	0	0	3	3	1	0	0	3	1	0	0	0
E1507	0	3	14	0	0	8	2	11	0	0	1	9	0	0	7	5	7	7	4	2	2	1	14	1
E1508	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
E1509	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1510	0	3	14	0	0	8	2	11	0	0	1	9	0	0	7	5	7	7	4	2	2	1	14	1
E1511	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1512	0	4	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
E1513	0	8	16	3	4	1	3	1	0	0	4	10	0	24	9	7	2	7	18	6	8	6	13	7
E1514	0	7	2	1	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0
E1515	0	2	3	2	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0
E1516	0	2	0	4	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1517	0	4	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0
E1518	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1519	0	5	3	0	0	0	3	12	0	0	0	11	0	6	13	0	2	0	22	6	5	26	9	1
E1520	0	3	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
E1521	0	3	0	6	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1522	0	1	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	0
E1523	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1524	0	2	3	5	6	2	0	0	0	0	0	11	0	0	0	0	0	0	7	2	4	2	1	2
E1525	0	4	12	6	4	5	0	0	0	0	0	6	0	0	0	0	0	0	1	4	1	6	0	3
E1526	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1527	0	2	6	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0
E1528	0	3	0	8	0	2	0	0	0	0	0	1	0	0	3	0	2	0	2	0	0	0	0	1
E1529	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1530	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1531	0	1	3	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0
E1532	0	4	12	6	4	5	0	0	0	0	0	6	0	0	0	0	0	0	1	4	1	6	0	3
E1533	0	9	4	6	0	3	0	0	0	0	0	12	0	0	0	0	0	0	0	0	3	0	0	0
E1534	0	1	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0
E1535	0	9	4	6	0	3	0	0	0	0	0	12	0	0	0	0	0	0	0	0	3	0	0	0
E1536	0	9	4	6	0	3	0	0	0	0	0	12	0	0	0	0	0	0	0	0	3	0	0	0
E1537	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1538	0	9	4	6	0	3	0	0	0	0	0	12	0	0	0	0	0	0	0	0	3	0	0	0
E1539	0	2	0	1	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
E1540	0	7	9	8	1	8	5	19	0	0	3	7	0	0	10	2	2	18	3	0	1	0	3	2
E1541	0	7	12	3	2	8	1	8	0	0	1	4	0	0	7	3	2	0	5	5	7	5	10	2
E1542	0	5	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1543	0	5	10	0	0	10	3	5	0	0	4	11	0	0	4	4	5	1	15	2	6	3	5	1
E1544	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1545	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1546	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1547	0	6	3	18	0	23	0	0	0	0	0	14	0	0	0	0	0	0	0	0	6	0	0	0
E1548	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1549	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1550	0	3	3	0	1	2	4	3	0	0	2	1	0	0	4	2	2	1	0	0	0	0	0	0
E1551	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1552	0	8	3	9	0	6	0	0	0	0	0	3	0	0	0	0	0	0	3	1	0	0	0	0
E1553	0	4	0	1	0	2	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
E1554	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	5	3	0	0	0
E1555	0	1	2	0	0	4	2	6	0	0	2	2	0	0	1	1	1	1	0	0	0	0	0	0
E1556	0	6	1	1	2	2	0	0	0	0	0	7	0	0	0	0	0	0	7	0	7	5	0	0
E1557	0	6	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	4	1	4	5	2
E1558	0	4	0	3	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0
E1559	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1560	0	1	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1561	0	4	2	0	6	7	6	2	0	0	6	4	0	0	1	3	6	2	1	2	1	1	2	1
E1562	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1563	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1564	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1565	0	8	6	6	0	13	0	0	0	0	0	9	0	0	3	0	1	0	7	1	2	2	5	2
E1566	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1567	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1568	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1569	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1570	0	1	7	8	0	4	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0
E1571	0	6	7	11	0	6	10	9	1	0	0	6	0	0	4	4	2	1	2	12	2	6	4	3
E1572	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1573	0	2	3	1	4	2	1	3	0	0	4	3	2	2	1	1	5	8	1	3	1	5	2	1
E1574	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
E1575	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	3	1	1	6	2
E1576	0	3	3	3	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0
E1577	0	6	2	10	2	5	2	1	1	0	2	6	4	0	7	3	2	3	3	1	4	2	1	1
E1578	0	6	2	10	2	5	2	1	1	0	2	6	4	0	7	3	2	3	3	1	4	2	1	1
E1579	0	4	0	3	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1580	0	2	1	2	6	4	0	0	0	0	0	10	0	0	0	0	0	0	4	5	2	7	1	5
E1581	0	1	2	2	0	1	4	15	0	0	0	0	0	3	3	1	3	1	24	13	3	24	10	0
E1582	0	4	0	4	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1583	0	5	11	9	1	2	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
E1584	0	5	11	9	1	2	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
E1585	0	1	0	4	0	4	0	1	0	0	2	2	0	4	0	0	0	0	0	1	0	6	0	0
E1586	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1587	0	1	5	2	3	3	0	0	0	0	0	1	0	0	0	0	2	0	9	7	5	2	2	2
E1588	0	14	6	28	1	13	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	8	0
E1589	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1590	0	7	2	4	0	12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1591	0	7	2	4	0	12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0
E1592	0	2	1	0	4	1	1	7	0	0	0	1	1	0	3	3	4	1	0	0	0	0	0	0
E1593	0	5	9	8	1	11	0	0	0	0	0	15	0	0	0	0	2	0	1	20	4	1	3	1
E1594	0	1	0	0	1	1	7	3	0	0	2	0	0	5	0	0	0	6	0	0	0	0	0	0
E1595	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1596	0	1	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1597	0	3	7	2	0	6	3	0	0	0	0	10	0	0	0	0	1	0	14	3	10	6	2	9
E1598	0	1	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0
E1599	0	4	0	7	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
E1600	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1601	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1602	0	4	0	6	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1603	0	6	3	10	0	3	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
E1604	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1605	0	2	2	8	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1606	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1607	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1608	0	12	13	6	5	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
