"interval","distance","subplot","tissue"
1,2318550.17948101,"4","Hindgut"
2,2766159.17270076,"4","Hindgut"
2,869187.600745514,"4","Hindgut"
2,857922.791740293,"4","Hindgut"
2,1168543.29501449,"4","Hindgut"
2,2094916.32840619,"4","Hindgut"
2,2236991.39643909,"4","Hindgut"
2,1924663.16116253,"4","Hindgut"
3,1595026.66319924,"4","Hindgut"
3,525727.045162403,"4","Hindgut"
3,749097.642753106,"4","Hindgut"
3,2831084.89733197,"4","Hindgut"
3,2522171.72059027,"4","Hindgut"
3,300233.580101864,"4","Hindgut"
4,1982947.27557086,"4","Hindgut"
4,721146.090645436,"4","Hindgut"
4,1490115.38218126,"4","Hindgut"
4,3224400.18841512,"4","Hindgut"
4,243943.164831126,"4","Hindgut"
5,2114912.09079404,"4","Hindgut"
5,2157444.64562319,"4","Hindgut"
5,1809457.18987529,"4","Hindgut"
5,1012995.4610055,"4","Hindgut"
6,3613880.43723746,"4","Hindgut"
6,2526675.34697304,"4","Hindgut"
6,703524.958593482,"4","Hindgut"
7,4226163.81556341,"4","Hindgut"
7,581096.97257208,"4","Hindgut"
8,2100513.69975361,"4","Hindgut"
1,2274004.66942688,"5","Hindgut"
1,602241.22471789,"5","Hindgut"
1,2869537.14675891,"5","Hindgut"
1,2097337.49029742,"5","Hindgut"
1,1195776.5545215,"5","Hindgut"
1,2289073.93748996,"5","Hindgut"
1,1634582.76873595,"5","Hindgut"
1,619061.626133131,"5","Hindgut"
2,2651539.62206301,"5","Hindgut"
2,2315745.12868077,"5","Hindgut"
2,844585.99867416,"5","Hindgut"
2,1460599.76044803,"5","Hindgut"
2,1536896.87732468,"5","Hindgut"
2,1258854.50922869,"5","Hindgut"
2,1309710.44211787,"5","Hindgut"
3,1497340.20879394,"5","Hindgut"
3,415202.539536091,"5","Hindgut"
3,1889591.78141399,"5","Hindgut"
3,3347722.30201893,"5","Hindgut"
3,586782.679152136,"5","Hindgut"
3,1302108.60289814,"5","Hindgut"
4,1940543.06157148,"5","Hindgut"
4,1432820.5657382,"5","Hindgut"
4,1074179.82557733,"5","Hindgut"
4,2349520.71237838,"5","Hindgut"
4,238838.232883332,"5","Hindgut"
5,1233678.26677302,"5","Hindgut"
5,1493655.63500515,"5","Hindgut"
5,876879.259346228,"5","Hindgut"
5,2262711.05530943,"5","Hindgut"
6,2827871.85860963,"5","Hindgut"
6,573932.85421352,"5","Hindgut"
6,678740.958711693,"5","Hindgut"
7,2158510.01859402,"5","Hindgut"
7,414003.57194683,"5","Hindgut"
8,2022598.54967032,"5","Hindgut"
1,997647.111827612,"6","Hindgut"
1,622779.469386436,"6","Hindgut"
1,342792.918565821,"6","Hindgut"
1,634985.247043153,"6","Hindgut"
1,1073360.128926,"6","Hindgut"
1,2394583.71664626,"6","Hindgut"
1,3035205.08775418,"6","Hindgut"
1,851679.687827275,"6","Hindgut"
2,1286509.50088494,"6","Hindgut"
2,295320.726693159,"6","Hindgut"
2,858896.045631331,"6","Hindgut"
2,846940.657333184,"6","Hindgut"
2,1936917.26987632,"6","Hindgut"
2,737788.481306245,"6","Hindgut"
2,2289932.40110373,"6","Hindgut"
3,1140046.21177266,"6","Hindgut"
3,473624.245115148,"6","Hindgut"
3,641379.562339718,"6","Hindgut"
3,2341618.69569848,"6","Hindgut"
3,1464768.12264124,"6","Hindgut"
3,473979.23475542,"6","Hindgut"
4,593367.290778485,"6","Hindgut"
4,1010390.4329047,"6","Hindgut"
4,2490377.00693561,"6","Hindgut"
4,1062931.14436005,"6","Hindgut"
4,1055046.66806409,"6","Hindgut"
5,1334813.07092871,"6","Hindgut"
5,2150025.18165386,"6","Hindgut"
5,763029.51593821,"6","Hindgut"
5,816307.9928013,"6","Hindgut"
6,1566173.20958834,"6","Hindgut"
6,1332834.3380159,"6","Hindgut"
6,642246.14723988,"6","Hindgut"
7,1807661.53365845,"6","Hindgut"
7,974313.829203976,"6","Hindgut"
8,1270242.61174052,"6","Hindgut"
1,2925237.14358106,"1","Hindgut"
1,2062419.38251151,"1","Hindgut"
1,2748407.10088243,"1","Hindgut"
1,1703373.4082477,"1","Hindgut"
1,2343752.24648295,"1","Hindgut"
1,5481215.09812202,"1","Hindgut"
1,4196745.65647377,"1","Hindgut"
1,802076.162514827,"1","Hindgut"
2,1356762.13696358,"1","Hindgut"
2,803520.390151617,"1","Hindgut"
2,3622286.25972287,"1","Hindgut"
2,2356740.4215213,"1","Hindgut"
2,4172756.65586293,"1","Hindgut"
2,2274276.69792966,"1","Hindgut"
2,3450209.49786191,"1","Hindgut"
3,3484025.16900889,"1","Hindgut"
3,2092875.60117292,"1","Hindgut"
3,4718935.9225562,"1","Hindgut"
3,3551484.79396063,"1","Hindgut"
3,1639587.44641828,"1","Hindgut"
3,2646538.35334027,"1","Hindgut"
4,4030768.29530384,"1","Hindgut"
4,2812175.36415031,"1","Hindgut"
4,938279.146228671,"1","Hindgut"
4,923276.023089685,"1","Hindgut"
4,1787295.73458822,"1","Hindgut"
5,5299129.59336942,"1","Hindgut"
5,2908953.87191891,"1","Hindgut"
5,3467851.41911677,"1","Hindgut"
5,477709.632617517,"1","Hindgut"
6,1076108.21471573,"1","Hindgut"
6,1689713.87331425,"1","Hindgut"
6,2690143.63149348,"1","Hindgut"
7,4035152.1136726,"1","Hindgut"
7,993882.099113562,"1","Hindgut"
8,3346716.89223623,"1","Hindgut"
1,3397587.69615513,"2","Hindgut"
1,337690.730422187,"2","Hindgut"
1,220980.323971974,"2","Hindgut"
1,2201928.04823342,"2","Hindgut"
1,2270767.89648456,"2","Hindgut"
1,2532165.77048949,"2","Hindgut"
1,1820712.20184157,"2","Hindgut"
1,1980073.73661701,"2","Hindgut"
2,3133461.4732638,"2","Hindgut"
2,391108.126229138,"2","Hindgut"
2,2146795.81729048,"2","Hindgut"
2,2682182.76699196,"2","Hindgut"
2,2152731.93544865,"2","Hindgut"
2,1011023.98989031,"2","Hindgut"
2,371605.692259672,"2","Hindgut"
3,3165943.27284737,"2","Hindgut"
3,2084010.89465167,"2","Hindgut"
3,2555563.70959641,"2","Hindgut"
3,257885.173780288,"2","Hindgut"
3,1569072.24720166,"2","Hindgut"
3,2762615.89992254,"2","Hindgut"
4,4385197.15852756,"2","Hindgut"
4,2461508.73549046,"2","Hindgut"
4,184693.779562455,"2","Hindgut"
4,1976807.10960464,"2","Hindgut"
4,2169518.76944767,"2","Hindgut"
5,5011319.84705766,"2","Hindgut"
5,456747.753925715,"2","Hindgut"
5,1839680.15045161,"2","Hindgut"
5,466408.731547691,"2","Hindgut"
6,3079358.91506653,"2","Hindgut"
6,1766414.90948218,"2","Hindgut"
6,415902.102708739,"2","Hindgut"
7,4269884.1212567,"2","Hindgut"
7,677669.855920605,"2","Hindgut"
8,2788348.994577,"2","Hindgut"
1,2787814.85654856,"3","Hindgut"
1,379234.81331234,"3","Hindgut"
1,922452.777677825,"3","Hindgut"
1,1802716.20931811,"3","Hindgut"
1,1942356.35805289,"3","Hindgut"
1,3010255.10328759,"3","Hindgut"
1,2465778.47745637,"3","Hindgut"
1,1442379.73985721,"3","Hindgut"
2,2629891.16736172,"3","Hindgut"
2,627075.477040025,"3","Hindgut"
2,2383167.03622089,"3","Hindgut"
2,1583682.73996929,"3","Hindgut"
2,3384711.69899546,"3","Hindgut"
2,1488099.89139222,"3","Hindgut"
2,1320109.59161008,"3","Hindgut"
3,3268389.58014864,"3","Hindgut"
3,2143199.45734832,"3","Hindgut"
3,2291896.89194477,"3","Hindgut"
3,2351471.93707273,"3","Hindgut"
3,1762129.56428904,"3","Hindgut"
3,2492638.57102578,"3","Hindgut"
4,3804836.35758983,"3","Hindgut"
4,2047867.52549382,"3","Hindgut"
4,1681812.64486802,"3","Hindgut"
4,221017.677716804,"3","Hindgut"
4,2485871.75926885,"3","Hindgut"
5,4088167.94434419,"3","Hindgut"
5,1935001.91385851,"3","Hindgut"
5,1068045.90869851,"3","Hindgut"
5,1339255.67483718,"3","Hindgut"
6,1953994.45139401,"3","Hindgut"
6,732726.389123906,"3","Hindgut"
6,642920.369803095,"3","Hindgut"
7,3337843.70537174,"3","Hindgut"
7,807829.548811766,"3","Hindgut"
8,2018004.32490695,"3","Hindgut"
1,2211462.91910258,"4","Hindgut"
1,858204.044826199,"4","Hindgut"
1,1605212.53536172,"4","Hindgut"
1,2916873.68525862,"4","Hindgut"
1,1840143.86565232,"4","Hindgut"
1,1835143.58438529,"4","Hindgut"
1,1879307.52843734,"4","Hindgut"
1,2318550.17948101,"4","Hindgut"
2,2766159.17270076,"4","Hindgut"
2,869187.600745514,"4","Hindgut"
2,1791467.56240103,"4","Hindgut"
2,1168543.29501449,"4","Hindgut"
2,1881868.5055659,"4","Hindgut"
2,2236991.39643909,"4","Hindgut"
2,1924663.16116253,"4","Hindgut"
3,1595026.66319924,"4","Hindgut"
3,2353028.36113349,"4","Hindgut"
3,749097.642753106,"4","Hindgut"
3,2831084.89733197,"4","Hindgut"
3,1229330.8827388,"4","Hindgut"
3,300233.580101864,"4","Hindgut"
4,3565976.45817498,"4","Hindgut"
4,721146.090645436,"4","Hindgut"
4,1490115.38218126,"4","Hindgut"
4,3224400.18841512,"4","Hindgut"
4,2036199.94164248,"4","Hindgut"
5,2114912.09079404,"4","Hindgut"
5,2157444.64562319,"4","Hindgut"
5,1809457.18987529,"4","Hindgut"
5,1012995.4610055,"4","Hindgut"
6,3613880.43723746,"4","Hindgut"
6,2526675.34697304,"4","Hindgut"
6,703524.958593482,"4","Hindgut"
7,4226163.81556341,"4","Hindgut"
7,581096.97257208,"4","Hindgut"
8,2100513.69975361,"4","Hindgut"
1,2274004.66942688,"5","Hindgut"
1,602241.22471789,"5","Hindgut"
1,2869537.14675891,"5","Hindgut"
1,4071803.08288576,"5","Hindgut"
1,2713387.38265063,"5","Hindgut"
1,2289073.93748996,"5","Hindgut"
1,1634582.76873595,"5","Hindgut"
1,619061.626133131,"5","Hindgut"
2,2651539.62206301,"5","Hindgut"
2,2315745.12868077,"5","Hindgut"
2,1882307.02595202,"5","Hindgut"
2,1460599.76044803,"5","Hindgut"
2,1890342.39644341,"5","Hindgut"
2,1258854.50922869,"5","Hindgut"
2,1309710.44211787,"5","Hindgut"
3,1497340.20879394,"5","Hindgut"
3,2200812.49428821,"5","Hindgut"
3,1889591.78141399,"5","Hindgut"
3,3347722.30201893,"5","Hindgut"
3,1907643.89490723,"5","Hindgut"
3,1302108.60289814,"5","Hindgut"
4,3401574.18121641,"5","Hindgut"
4,1432820.5657382,"5","Hindgut"
4,1074179.82557733,"5","Hindgut"
4,2349520.71237838,"5","Hindgut"
4,2131872.83285463,"5","Hindgut"
5,1233678.26677302,"5","Hindgut"
5,1493655.63500515,"5","Hindgut"
5,876879.259346228,"5","Hindgut"
5,2262711.05530943,"5","Hindgut"
6,2827871.85860963,"5","Hindgut"
6,573932.85421352,"5","Hindgut"
6,678740.958711693,"5","Hindgut"
7,2158510.01859402,"5","Hindgut"
7,414003.57194683,"5","Hindgut"
8,2022598.54967032,"5","Hindgut"
1,997647.111827612,"6","Hindgut"
1,622779.469386436,"6","Hindgut"
1,342792.918565821,"6","Hindgut"
1,2062071.59487239,"6","Hindgut"
1,1821932.4032175,"6","Hindgut"
1,2394583.71664626,"6","Hindgut"
1,3035205.08775418,"6","Hindgut"
1,851679.687827275,"6","Hindgut"
2,1286509.50088494,"6","Hindgut"
2,295320.726693159,"6","Hindgut"
2,1861967.22549183,"6","Hindgut"
2,846940.657333184,"6","Hindgut"
2,3355877.61169657,"6","Hindgut"
2,737788.481306245,"6","Hindgut"
2,2289932.40110373,"6","Hindgut"
3,1140046.21177266,"6","Hindgut"
3,2260234.10901412,"6","Hindgut"
3,641379.562339718,"6","Hindgut"
3,2341618.69569848,"6","Hindgut"
3,1516422.31726456,"6","Hindgut"
3,473979.23475542,"6","Hindgut"
4,2340491.03148964,"6","Hindgut"
4,1010390.4329047,"6","Hindgut"
4,2490377.00693561,"6","Hindgut"
4,1062931.14436005,"6","Hindgut"
4,1642681.42741069,"6","Hindgut"
5,1334813.07092871,"6","Hindgut"
5,2150025.18165386,"6","Hindgut"
5,763029.51593821,"6","Hindgut"
5,816307.9928013,"6","Hindgut"
6,1566173.20958834,"6","Hindgut"
6,1332834.3380159,"6","Hindgut"
6,642246.14723988,"6","Hindgut"
7,1807661.53365845,"6","Hindgut"
7,974313.829203976,"6","Hindgut"
8,1270242.61174052,"6","Hindgut"
1,2925237.14358106,"1","Hindgut"
1,2062419.38251151,"1","Hindgut"
1,2748407.10088243,"1","Hindgut"
1,1576821.29742835,"1","Hindgut"
1,3516764.81626427,"1","Hindgut"
1,5481215.09812202,"1","Hindgut"
1,4196745.65647377,"1","Hindgut"
1,802076.162514827,"1","Hindgut"
2,1356762.13696358,"1","Hindgut"
2,803520.390151617,"1","Hindgut"
2,1300721.28403278,"1","Hindgut"
2,2356740.4215213,"1","Hindgut"
2,2059002.75580481,"1","Hindgut"
2,2274276.69792966,"1","Hindgut"
2,3450209.49786191,"1","Hindgut"
3,3484025.16900889,"1","Hindgut"
3,979925.815578568,"1","Hindgut"
3,4718935.9225562,"1","Hindgut"
3,3551484.79396063,"1","Hindgut"
3,2283497.11359604,"1","Hindgut"
3,2646538.35334027,"1","Hindgut"
4,1966786.47795874,"1","Hindgut"
4,2812175.36415031,"1","Hindgut"
4,938279.146228671,"1","Hindgut"
4,923276.023089685,"1","Hindgut"
4,1544931.26131643,"1","Hindgut"
5,5299129.59336942,"1","Hindgut"
5,2908953.87191891,"1","Hindgut"
5,3467851.41911677,"1","Hindgut"
5,477709.632617517,"1","Hindgut"
6,1076108.21471573,"1","Hindgut"
6,1689713.87331425,"1","Hindgut"
6,2690143.63149348,"1","Hindgut"
7,4035152.1136726,"1","Hindgut"
7,993882.099113562,"1","Hindgut"
8,3346716.89223623,"1","Hindgut"
1,3397587.69615513,"2","Hindgut"
1,337690.730422187,"2","Hindgut"
1,220980.323971974,"2","Hindgut"
1,883499.203327415,"2","Hindgut"
1,2933782.22435175,"2","Hindgut"
1,2532165.77048949,"2","Hindgut"
1,1820712.20184157,"2","Hindgut"
1,1980073.73661701,"2","Hindgut"
2,3133461.4732638,"2","Hindgut"
2,391108.126229138,"2","Hindgut"
2,803360.173744601,"2","Hindgut"
2,2682182.76699196,"2","Hindgut"
2,751776.783032192,"2","Hindgut"
2,1011023.98989031,"2","Hindgut"
2,371605.692259672,"2","Hindgut"
3,3165943.27284737,"2","Hindgut"
3,1037624.90317353,"2","Hindgut"
3,2555563.70959641,"2","Hindgut"
3,257885.173780288,"2","Hindgut"
3,2160369.994652,"2","Hindgut"
3,2762615.89992254,"2","Hindgut"
4,2401627.91336285,"2","Hindgut"
4,2461508.73549046,"2","Hindgut"
4,184693.779562455,"2","Hindgut"
4,1976807.10960464,"2","Hindgut"
4,503298.730436472,"2","Hindgut"
5,5011319.84705766,"2","Hindgut"
5,456747.753925715,"2","Hindgut"
5,1839680.15045161,"2","Hindgut"
5,466408.731547691,"2","Hindgut"
6,3079358.91506653,"2","Hindgut"
6,1766414.90948218,"2","Hindgut"
6,415902.102708739,"2","Hindgut"
7,4269884.1212567,"2","Hindgut"
7,677669.855920605,"2","Hindgut"
8,2788348.994577,"2","Hindgut"
1,2787814.85654856,"3","Hindgut"
1,379234.81331234,"3","Hindgut"
1,922452.777677825,"3","Hindgut"
1,1450205.74360069,"3","Hindgut"
1,2474147.9242244,"3","Hindgut"
1,3010255.10328759,"3","Hindgut"
1,2465778.47745637,"3","Hindgut"
1,1442379.73985721,"3","Hindgut"
2,2629891.16736172,"3","Hindgut"
2,627075.477040025,"3","Hindgut"
2,807076.814087149,"3","Hindgut"
2,1583682.73996929,"3","Hindgut"
2,1164010.02601635,"3","Hindgut"
2,1488099.89139222,"3","Hindgut"
2,1320109.59161008,"3","Hindgut"
3,3268389.58014864,"3","Hindgut"
3,989131.247198054,"3","Hindgut"
3,2291896.89194477,"3","Hindgut"
3,2351471.93707273,"3","Hindgut"
3,1563121.11568875,"3","Hindgut"
3,2492638.57102578,"3","Hindgut"
4,1928664.32118204,"3","Hindgut"
4,2047867.52549382,"3","Hindgut"
4,1681812.64486802,"3","Hindgut"
4,221017.677716804,"3","Hindgut"
4,312559.9112685,"3","Hindgut"
5,4088167.94434419,"3","Hindgut"
5,1935001.91385851,"3","Hindgut"
5,1068045.90869851,"3","Hindgut"
5,1339255.67483718,"3","Hindgut"
6,1953994.45139401,"3","Hindgut"
6,732726.389123906,"3","Hindgut"
6,642920.369803095,"3","Hindgut"
7,3337843.70537174,"3","Hindgut"
7,807829.548811766,"3","Hindgut"
8,2018004.32490695,"3","Hindgut"
1,2211462.91910258,"4","Hindgut"
1,858204.044826199,"4","Hindgut"
1,1605212.53536172,"4","Hindgut"
1,795369.226215902,"4","Hindgut"
1,761509.792426119,"4","Hindgut"
1,1835143.58438529,"4","Hindgut"
1,1879307.52843734,"4","Hindgut"
1,2318550.17948101,"4","Hindgut"
2,2766159.17270076,"4","Hindgut"
2,869187.600745514,"4","Hindgut"
2,1385541.04231583,"4","Hindgut"
2,1168543.29501449,"4","Hindgut"
2,2347308.49753058,"4","Hindgut"
2,2236991.39643909,"4","Hindgut"
2,1924663.16116253,"4","Hindgut"
3,1595026.66319924,"4","Hindgut"
3,880551.236835311,"4","Hindgut"
3,749097.642753106,"4","Hindgut"
3,2831084.89733197,"4","Hindgut"
3,2951577.56057834,"4","Hindgut"
3,300233.580101864,"4","Hindgut"
4,1439795.16778472,"4","Hindgut"
4,721146.090645436,"4","Hindgut"
4,1490115.38218126,"4","Hindgut"
4,3224400.18841512,"4","Hindgut"
4,762779.57129903,"4","Hindgut"
5,2114912.09079404,"4","Hindgut"
5,2157444.64562319,"4","Hindgut"
5,1809457.18987529,"4","Hindgut"
5,1012995.4610055,"4","Hindgut"
6,3613880.43723746,"4","Hindgut"
6,2526675.34697304,"4","Hindgut"
6,703524.958593482,"4","Hindgut"
7,4226163.81556341,"4","Hindgut"
7,581096.97257208,"4","Hindgut"
8,2100513.69975361,"4","Hindgut"
1,2274004.66942688,"5","Hindgut"
1,602241.22471789,"5","Hindgut"
1,2869537.14675891,"5","Hindgut"
1,1760270.36782776,"5","Hindgut"
1,759330.51076963,"5","Hindgut"
1,2289073.93748996,"5","Hindgut"
1,1634582.76873595,"5","Hindgut"
1,619061.626133131,"5","Hindgut"
2,2651539.62206301,"5","Hindgut"
2,2315745.12868077,"5","Hindgut"
2,1336619.05340598,"5","Hindgut"
2,1460599.76044803,"5","Hindgut"
2,1682928.1588877,"5","Hindgut"
2,1258854.50922869,"5","Hindgut"
2,1309710.44211787,"5","Hindgut"
3,1497340.20879394,"5","Hindgut"
3,962724.866371948,"5","Hindgut"
3,1889591.78141399,"5","Hindgut"
3,3347722.30201893,"5","Hindgut"
3,967728.595884307,"5","Hindgut"
3,1302108.60289814,"5","Hindgut"
4,1387510.74205152,"5","Hindgut"
4,1432820.5657382,"5","Hindgut"
4,1074179.82557733,"5","Hindgut"
4,2349520.71237838,"5","Hindgut"
4,725298.478555716,"5","Hindgut"
5,1233678.26677302,"5","Hindgut"
5,1493655.63500515,"5","Hindgut"
5,876879.259346228,"5","Hindgut"
5,2262711.05530943,"5","Hindgut"
6,2827871.85860963,"5","Hindgut"
6,573932.85421352,"5","Hindgut"
6,678740.958711693,"5","Hindgut"
7,2158510.01859402,"5","Hindgut"
7,414003.57194683,"5","Hindgut"
8,2022598.54967032,"5","Hindgut"
1,997647.111827612,"6","Hindgut"
1,622779.469386436,"6","Hindgut"
1,342792.918565821,"6","Hindgut"
1,1122495.71867181,"6","Hindgut"
1,1315360.92120655,"6","Hindgut"
1,2394583.71664626,"6","Hindgut"
1,3035205.08775418,"6","Hindgut"
1,851679.687827275,"6","Hindgut"
2,1286509.50088494,"6","Hindgut"
2,295320.726693159,"6","Hindgut"
2,1295220.48407115,"6","Hindgut"
2,846940.657333184,"6","Hindgut"
2,1304638.39086285,"6","Hindgut"
2,737788.481306245,"6","Hindgut"
2,2289932.40110373,"6","Hindgut"
3,1140046.21177266,"6","Hindgut"
3,937846.647301127,"6","Hindgut"
3,641379.562339718,"6","Hindgut"
3,2341618.69569848,"6","Hindgut"
3,1890454.63112986,"6","Hindgut"
3,473979.23475542,"6","Hindgut"
4,466570.00986334,"6","Hindgut"
4,1010390.4329047,"6","Hindgut"
4,2490377.00693561,"6","Hindgut"
4,1062931.14436005,"6","Hindgut"
4,1244590.67657562,"6","Hindgut"
5,1334813.07092871,"6","Hindgut"
5,2150025.18165386,"6","Hindgut"
5,763029.51593821,"6","Hindgut"
5,816307.9928013,"6","Hindgut"
6,1566173.20958834,"6","Hindgut"
6,1332834.3380159,"6","Hindgut"
6,642246.14723988,"6","Hindgut"
7,1807661.53365845,"6","Hindgut"
7,974313.829203976,"6","Hindgut"
8,1270242.61174052,"6","Hindgut"
1,2925237.14358106,"1","Hindgut"
1,2062419.38251151,"1","Hindgut"
1,2748407.10088243,"1","Hindgut"
1,835068.299319967,"1","Hindgut"
1,2924842.03719319,"1","Hindgut"
1,5481215.09812202,"1","Hindgut"
1,4196745.65647377,"1","Hindgut"
1,802076.162514827,"1","Hindgut"
2,1356762.13696358,"1","Hindgut"
2,803520.390151617,"1","Hindgut"
2,2199155.38504655,"1","Hindgut"
2,2356740.4215213,"1","Hindgut"
2,2917932.87899466,"1","Hindgut"
2,2274276.69792966,"1","Hindgut"
2,3450209.49786191,"1","Hindgut"
3,3484025.16900889,"1","Hindgut"
3,858898.416534038,"1","Hindgut"
3,4718935.9225562,"1","Hindgut"
3,3551484.79396063,"1","Hindgut"
3,1312890.76919492,"1","Hindgut"
3,2646538.35334027,"1","Hindgut"
4,2749847.53835141,"1","Hindgut"
4,2812175.36415031,"1","Hindgut"
4,938279.146228671,"1","Hindgut"
4,923276.023089685,"1","Hindgut"
4,630516.307680925,"1","Hindgut"
5,5299129.59336942,"1","Hindgut"
5,2908953.87191891,"1","Hindgut"
5,3467851.41911677,"1","Hindgut"
5,477709.632617517,"1","Hindgut"
6,1076108.21471573,"1","Hindgut"
6,1689713.87331425,"1","Hindgut"
6,2690143.63149348,"1","Hindgut"
7,4035152.1136726,"1","Hindgut"
7,993882.099113562,"1","Hindgut"
8,3346716.89223623,"1","Hindgut"
1,3397587.69615513,"2","Hindgut"
1,337690.730422187,"2","Hindgut"
1,220980.323971974,"2","Hindgut"
1,641925.404267974,"2","Hindgut"
1,2400404.22393796,"2","Hindgut"
1,2532165.77048949,"2","Hindgut"
1,1820712.20184157,"2","Hindgut"
1,1980073.73661701,"2","Hindgut"
2,3133461.4732638,"2","Hindgut"
2,391108.126229138,"2","Hindgut"
2,580409.338428253,"2","Hindgut"
2,2682182.76699196,"2","Hindgut"
2,521112.865553834,"2","Hindgut"
2,1011023.98989031,"2","Hindgut"
2,371605.692259672,"2","Hindgut"
3,3165943.27284737,"2","Hindgut"
3,785151.574048413,"2","Hindgut"
3,2555563.70959641,"2","Hindgut"
3,257885.173780288,"2","Hindgut"
3,1671535.88668134,"2","Hindgut"
3,2762615.89992254,"2","Hindgut"
4,3157246.09717575,"2","Hindgut"
4,2461508.73549046,"2","Hindgut"
4,184693.779562455,"2","Hindgut"
4,1976807.10960464,"2","Hindgut"
4,613852.593581871,"2","Hindgut"
5,5011319.84705766,"2","Hindgut"
5,456747.753925715,"2","Hindgut"
5,1839680.15045161,"2","Hindgut"
5,466408.731547691,"2","Hindgut"
6,3079358.91506653,"2","Hindgut"
6,1766414.90948218,"2","Hindgut"
6,415902.102708739,"2","Hindgut"
7,4269884.1212567,"2","Hindgut"
7,677669.855920605,"2","Hindgut"
8,2788348.994577,"2","Hindgut"
1,2787814.85654856,"3","Hindgut"
1,379234.81331234,"3","Hindgut"
1,922452.777677825,"3","Hindgut"
1,823404.642741974,"3","Hindgut"
1,1876103.94220846,"3","Hindgut"
1,3010255.10328759,"3","Hindgut"
1,2465778.47745637,"3","Hindgut"
1,1442379.73985721,"3","Hindgut"
2,2629891.16736172,"3","Hindgut"
2,627075.477040025,"3","Hindgut"
2,901429.028797356,"3","Hindgut"
2,1583682.73996929,"3","Hindgut"
2,2009857.58313072,"3","Hindgut"
2,1488099.89139222,"3","Hindgut"
2,1320109.59161008,"3","Hindgut"
3,3268389.58014864,"3","Hindgut"
3,637616.982729,"3","Hindgut"
3,2291896.89194477,"3","Hindgut"
3,2351471.93707273,"3","Hindgut"
3,813306.59948108,"3","Hindgut"
3,2492638.57102578,"3","Hindgut"
4,2578150.72013984,"3","Hindgut"
4,2047867.52549382,"3","Hindgut"
4,1681812.64486802,"3","Hindgut"
4,221017.677716804,"3","Hindgut"
4,874002.625193857,"3","Hindgut"
5,4088167.94434419,"3","Hindgut"
5,1935001.91385851,"3","Hindgut"
5,1068045.90869851,"3","Hindgut"
5,1339255.67483718,"3","Hindgut"
6,1953994.45139401,"3","Hindgut"
6,732726.389123906,"3","Hindgut"
6,642920.369803095,"3","Hindgut"
7,3337843.70537174,"3","Hindgut"
7,807829.548811766,"3","Hindgut"
8,2018004.32490695,"3","Hindgut"
1,2211462.91910258,"4","Hindgut"
1,858204.044826199,"4","Hindgut"
1,1605212.53536172,"4","Hindgut"
1,1363196.0965124,"4","Hindgut"
1,486592.248877034,"4","Hindgut"
1,1835143.58438529,"4","Hindgut"
1,1879307.52843734,"4","Hindgut"
1,2318550.17948101,"4","Hindgut"
2,2766159.17270076,"4","Hindgut"
2,869187.600745514,"4","Hindgut"
2,740219.808314898,"4","Hindgut"
2,1168543.29501449,"4","Hindgut"
2,1766066.89941906,"4","Hindgut"
2,2236991.39643909,"4","Hindgut"
2,1924663.16116253,"4","Hindgut"
3,1595026.66319924,"4","Hindgut"
3,987333.87775593,"4","Hindgut"
3,749097.642753106,"4","Hindgut"
3,2831084.89733197,"4","Hindgut"
3,2183715.94037047,"4","Hindgut"
3,300233.580101864,"4","Hindgut"
4,2205974.44972991,"4","Hindgut"
4,721146.090645436,"4","Hindgut"
4,1490115.38218126,"4","Hindgut"
4,3224400.18841512,"4","Hindgut"
4,452468.176371918,"4","Hindgut"
5,2114912.09079404,"4","Hindgut"
5,2157444.64562319,"4","Hindgut"
5,1809457.18987529,"4","Hindgut"
5,1012995.4610055,"4","Hindgut"
6,3613880.43723746,"4","Hindgut"
6,2526675.34697304,"4","Hindgut"
6,703524.958593482,"4","Hindgut"
7,4226163.81556341,"4","Hindgut"
7,581096.97257208,"4","Hindgut"
8,2100513.69975361,"4","Hindgut"
1,2274004.66942688,"5","Hindgut"
1,602241.22471789,"5","Hindgut"
1,2869537.14675891,"5","Hindgut"
1,2554181.33929572,"5","Hindgut"
1,1505714.747519,"5","Hindgut"
1,2289073.93748996,"5","Hindgut"
1,1634582.76873595,"5","Hindgut"
1,619061.626133131,"5","Hindgut"
2,2651539.62206301,"5","Hindgut"
2,2315745.12868077,"5","Hindgut"
2,795076.274872601,"5","Hindgut"
2,1460599.76044803,"5","Hindgut"
2,1322108.82704218,"5","Hindgut"
2,1258854.50922869,"5","Hindgut"
2,1309710.44211787,"5","Hindgut"
3,1497340.20879394,"5","Hindgut"
3,782546.091862433,"5","Hindgut"
3,1889591.78141399,"5","Hindgut"
3,3347722.30201893,"5","Hindgut"
3,726940.475725869,"5","Hindgut"
3,1302108.60289814,"5","Hindgut"
4,2088922.95356075,"5","Hindgut"
4,1432820.5657382,"5","Hindgut"
4,1074179.82557733,"5","Hindgut"
4,2349520.71237838,"5","Hindgut"
4,503135.077371609,"5","Hindgut"
5,1233678.26677302,"5","Hindgut"
5,1493655.63500515,"5","Hindgut"
5,876879.259346228,"5","Hindgut"
5,2262711.05530943,"5","Hindgut"
6,2827871.85860963,"5","Hindgut"
6,573932.85421352,"5","Hindgut"
